V1,V2,V3
nac,yhfL,-1
nac,yhfZ,-1
nac,yhhQ,1
nac,yhhZ,-1
nac,yhiJ,-1
nac,yhjD,-1
nac,yhjE,1
nac,yiaD,-1
nac,yicJ,1
nac,yidQ,1
nac,yieE,-1
nac,yieH,-1
nac,yieP,-1
nac,yifB,-1
nac,yigI,1
nac,yigL,1
nac,yihD,1
nac,yihL,-1
nac,yihO,-1
nac,yihQ,-1
nac,yiiE,-1
nac,yiiF,-1
nac,yijO,-1
nac,yjaH,1
nac,yjbB,-1
nac,yjbQ,-1
nac,yjcB,1
nac,yjcF,1
nac,yjcO,-1
nac,yjeH,-1
nac,yjeJ,-1
nac,yjeM,-1
nac,yjfZ,-1
nac,yjgH,-1
nac,yjgM,1
nac,yjgN,-1
nac,yjhI,-1
nac,ykgE,-1
nac,ykgH,-1
nac,ykgL,-1
nac,ymjA,-1
nac,ynaK,1
nac,yneK,1
nac,ynfA,-1
nac,ynfB,1
nac,ynfD,-1
nac,ynfE,-1
nac,ynfF,-1
nac,ynfG,1
nac,yniB,-1
nac,ynjF,1
nac,ynjH,-1
nac,yobA,1
nac,yobB,-1
nac,yobF,1
nac,yoeB,-1
nac,yohO,-1
nac,yqeB,-1
nac,yqeH,1
nac,yqeJ,1
nac,yqeK,1
nac,yraH,-1
nac,yrhB,1
nac,ytfB,1
nac,ytfJ,1
nac,ytfK,-1
nac,ytfP,-1
nac,znuA,-1
nadR,nadA,-1
nadR,nadB,-1
nadR,pncB,-1
nadR,pnuC,-1
nagC,chbA,-1
nagC,chbB,-1
nagC,chbC,-1
nagC,chbF,-1
nagC,chbG,-1
nagC,chbR,-1
nagC,chiP,-1
nagC,chiQ,-1
nagC,chiZ,-1
nagC,creA,-1
nagC,creB,-1
nagC,creC,-1
nagC,creD,-1
nagC,crr,-1
nagC,dinI,-1
nagC,fimB,1
nagC,galP,-1
nagC,glmS,5
nagC,glmU,5
nagC,manX,-1
nagC,manY,-1
nagC,manZ,-1
nagC,nagA,-1
nagC,nagB,-1
nagC,nagC,-1
nagC,nagE,-1
nagC,nanC,-1
nagC,nanM,-1
nagC,nanS,-1
nagC,ptsH,-1
nagC,ptsI,-1
nagC,umpH,-1
nagC,ydeM,-1
nagC,ydeN,-1
nagC,ydeP,-1
nanR,fimB,1
nanR,nanA,-1
nanR,nanC,-1
nanR,nanE,-1
nanR,nanK,-1
nanR,nanM,-1
nanR,nanQ,-1
nanR,nanS,-1
nanR,nanT,-1
nanR,nanX,-1
nanR,nanY,-1
narL,adhE,-1
narL,aspA,-1
narL,caiF,-1
narL,ccmA,-1
narL,ccmB,-1
narL,ccmC,-1
narL,ccmD,-1
narL,ccmE,-1
narL,ccmF,-1
narL,ccmG,-1
narL,ccmH,-1
narL,citC,-1
narL,citD,-1
narL,citE,-1
narL,citF,-1
narL,citG,-1
narL,citX,-1
narL,cydC,1
narL,cydD,1
narL,cysG,1
narL,dcuA,-1
narL,dcuB,-1
narL,dcuR,-1
narL,dcuS,-1
narL,dmsA,-1
narL,dmsB,-1
narL,dmsC,-1
narL,dmsD,-1
narL,dpiA,-1
narL,dpiB,-1
narL,fdhF,-1
narL,fdnG,1
narL,fdnH,1
narL,fdnI,1
narL,focA,-1
narL,frdA,-1
narL,frdB,-1
narL,frdC,-1
narL,frdD,-1
narL,fumB,-1
narL,hcp,1
narL,hcr,1
narL,hyaA,-1
narL,hyaB,-1
narL,hyaC,-1
narL,hyaD,-1
narL,hyaE,-1
narL,hyaF,-1
narL,hybA,-1
narL,hybB,-1
narL,hybC,-1
narL,hybD,-1
narL,hybE,-1
narL,hybF,-1
narL,hybG,-1
narL,hybO,-1
narL,moeA,1
narL,moeB,1
narL,napA,-1
narL,napB,-1
narL,napC,-1
narL,napD,-1
narL,napF,-1
narL,napG,-1
narL,napH,-1
narL,narG,1
narL,narH,1
narL,narI,1
narL,narJ,1
narL,narK,1
narL,narS,1
narL,nikA,-1
narL,nikB,-1
narL,nikC,-1
narL,nikD,-1
narL,nikE,-1
narL,nikR,-1
narL,nirB,1
narL,nirC,1
narL,nirD,1
narL,norV,-1
narL,norW,-1
narL,nrfA,5
narL,nrfB,5
narL,nrfC,5
narL,nrfD,5
narL,nrfE,5
narL,nrfF,5
narL,nrfG,5
narL,nuoA,1
narL,nuoB,1
narL,nuoC,1
narL,nuoE,1
narL,nuoF,1
narL,nuoG,1
narL,nuoH,1
narL,nuoI,1
narL,nuoJ,1
narL,nuoK,1
narL,nuoL,1
narL,nuoM,1
narL,nuoN,1
narL,ogt,1
narL,ompW,-1
narL,pflB,-1
narL,poxB,1
narL,torA,-1
narL,torC,-1
narL,torD,-1
narL,ubiA,-1
narL,ubiC,-1
narL,ydeP,1
narL,ydhT,-1
narL,ydhU,-1
narL,ydhV,-1
narL,ydhW,-1
narL,ydhX,-1
narL,ydhY,-1
narL,yeaR,1
narL,ynfE,-1
narL,ynfF,-1
narL,ynfG,-1
narL,ynfH,-1
narL,yoaG,1
narL,ytfE,1
narP,ccmA,5
narP,ccmB,5
narP,ccmC,5
narP,ccmD,5
narP,ccmE,5
narP,ccmF,5
narP,ccmG,5
narP,ccmH,5
narP,cysG,1
narP,fdhF,1
narP,fdnG,-1
narP,fdnH,-1
narP,fdnI,-1
narP,hcp,1
narP,hcr,1
narP,hyaA,-1
narP,hyaB,-1
narP,hyaC,-1
narP,hyaD,-1
narP,hyaE,-1
narP,hyaF,-1
narP,napA,5
narP,napB,5
narP,napC,5
narP,napD,5
narP,napF,5
narP,napG,5
narP,napH,5
narP,nirB,1
narP,nirC,1
narP,nirD,1
narP,norV,-1
narP,norW,-1
narP,nrfA,1
narP,nrfB,1
narP,nrfC,1
narP,nrfD,1
narP,nrfE,1
narP,nrfF,1
narP,nrfG,1
narP,poxB,1
narP,ydeP,-1
narP,ydhT,-1
narP,ydhU,-1
narP,ydhV,-1
narP,ydhW,-1
narP,ydhX,-1
narP,ydhY,-1
narP,yeaR,1
narP,yoaG,1
narP,ytfE,1
nemR,gloA,-1
nemR,nemA,-1
nemR,nemR,-1
nfeR,nfeF,-1
nfeR,nfeR,-1
nhaR,nhaA,1
nhaR,nhaR,1
nhaR,osmC,1
nhaR,pgaA,1
nhaR,pgaB,1
nhaR,pgaC,1
nhaR,pgaD,1
nikR,nikA,-1
nikR,nikB,-1
nikR,nikC,-1
nikR,nikD,-1
nikR,nikE,-1
nikR,nikR,-1
nimR,nimR,-1
nimR,nimT,-1
norR,norR,-1
norR,norV,1
norR,norW,1
nrdR,nrdA,-1
nrdR,nrdB,-1
nrdR,nrdD,-1
nrdR,nrdE,-1
nrdR,nrdF,-1
nrdR,nrdG,-1
nrdR,nrdH,-1
nrdR,nrdI,-1
nrdR,yfaE,-1
nsrR,aceE,-1
nsrR,aceF,-1
nsrR,bamE,-1
nsrR,bdcA,-1
nsrR,cdd,-1
nsrR,dkgB,-1
nsrR,dsdC,-1
nsrR,feaB,-1
nsrR,feaR,-1
nsrR,fhlA,-1
nsrR,fliA,-1
nsrR,fliZ,-1
nsrR,grxD,-1
nsrR,hcp,-1
nsrR,hcr,-1
nsrR,hmp,-1
nsrR,hycA,-1
nsrR,hycB,-1
nsrR,hycC,-1
nsrR,hycD,-1
nsrR,hycE,-1
nsrR,hycF,-1
nsrR,hycG,-1
nsrR,hycH,-1
nsrR,hycI,-1
nsrR,hypA,-1
nsrR,hypB,-1
nsrR,hypC,-1
nsrR,hypD,-1
nsrR,hypE,-1
nsrR,ihfA,-1
nsrR,infC,-1
nsrR,lrp,-1
nsrR,mepH,-1
nsrR,mhpT,-1
nsrR,moeA,1
nsrR,moeB,1
nsrR,ndh,-1
nsrR,norR,-1
nsrR,nrfA,-1
nsrR,nrfB,-1
nsrR,nrfC,-1
nsrR,nrfD,-1
nsrR,nrfE,-1
nsrR,nrfF,-1
nsrR,nrfG,-1
nsrR,pgpC,-1
nsrR,pheM,-1
nsrR,pheS,-1
nsrR,pheT,-1
nsrR,poxB,-1
nsrR,rfe,-1
nsrR,rffC,-1
nsrR,rffG,-1
nsrR,rffH,-1
nsrR,rffM,-1
nsrR,rplT,-1
nsrR,rpmI,-1
nsrR,rybB,-1
nsrR,sodB,-1
nsrR,sufA,-1
nsrR,sufB,-1
nsrR,sufC,-1
nsrR,sufD,-1
nsrR,sufE,-1
nsrR,sufS,-1
nsrR,tadA,-1
nsrR,tcyJ,-1
nsrR,tehA,-1
nsrR,tehB,-1
nsrR,thrS,-1
nsrR,tsgA,-1
nsrR,waaH,-1
nsrR,wecB,-1
nsrR,wecC,-1
nsrR,wecE,-1
nsrR,wecF,-1
nsrR,wzxE,-1
nsrR,wzyE,-1
nsrR,wzzE,-1
nsrR,ydbD,-1
nsrR,yeaE,-1
nsrR,yeaR,-1
nsrR,ygbA,-1
nsrR,yoaG,-1
nsrR,ytfE,-1
ohsC,shoB,-1
ompR,acrR,1
ompR,alx,-1
ompR,bolA,-1
ompR,cadA,-1
ompR,cadB,-1
ompR,cadC,-1
ompR,copA,-1
ompR,csgD,1
ompR,csgE,1
ompR,csgF,1
ompR,csgG,1
ompR,dtpA,1
ompR,ecnB,-1
ompR,exoX,-1
ompR,fadE,1
ompR,fadL,-1
ompR,feoA,1
ompR,feoB,1
ompR,feoC,1
ompR,flhC,-1
ompR,flhD,-1
ompR,galP,-1
ompR,gmhA,1
ompR,htpX,-1
ompR,lpp,-1
ompR,malE,-1
ompR,micF,1
ompR,narU,1
ompR,narV,1
ompR,narW,1
ompR,narY,1
ompR,narZ,1
ompR,nuoN,-1
ompR,ompC,1
ompR,ompF,5
ompR,ompX,1
ompR,omrA,1
ompR,omrB,1
ompR,pdhR,1
ompR,pgaA,-1
ompR,pgaB,-1
ompR,pgaC,-1
ompR,pgaD,-1
ompR,potE,-1
ompR,queE,1
ompR,rhtA,1
ompR,rob,1
ompR,speF,-1
ompR,speFL,-1
ompR,sra,-1
ompR,sstT,1
ompR,tolC,1
ompR,tsgA,1
ompR,yccT,-1
ompR,yobB,-1
ompR,znuA,1
omrA,cirA,-1
omrA,csgD,-1
omrA,csgE,-1
omrA,csgF,-1
omrA,csgG,-1
omrA,dgcM,-1
omrA,fepA,-1
omrA,flgM,-1
omrA,flhC,-1
omrA,flhD,-1
omrA,ompR,-1
omrA,ompT,-1
omrB,cirA,-1
omrB,csgD,-1
omrB,csgE,-1
omrB,csgF,-1
omrB,csgG,-1
omrB,dgcM,-1
omrB,fepA,-1
omrB,flgM,-1
omrB,flhC,-1
omrB,flhD,-1
omrB,ompR,-1
omrB,ompT,-1
oxyR,ahpC,1
oxyR,ahpF,1
oxyR,ccp,1
oxyR,dps,1
oxyR,dsbG,1
oxyR,elaB,5
oxyR,fhuF,-1
oxyR,flu,-1
oxyR,fur,1
oxyR,gntP,-1
oxyR,gor,1
oxyR,grxA,1
oxyR,hcp,1
oxyR,hcr,1
oxyR,hemF,1
oxyR,hemH,1
oxyR,isrC,-1
oxyR,katG,1
oxyR,metE,1
oxyR,metR,1
oxyR,mntH,1
oxyR,nfsA,-1
oxyR,oxyR,-1
oxyR,oxyS,1
oxyR,poxB,1
oxyR,rimK,-1
oxyR,sufA,1
oxyR,sufB,1
oxyR,sufC,1
oxyR,sufD,1
oxyR,sufE,1
oxyR,sufS,1
oxyR,trxC,1
oxyR,uof,1
oxyR,uxuA,-1
oxyR,uxuB,-1
oxyR,xthA,1
oxyR,ybjC,-1
oxyR,ybjN,-1
oxyR,ychF,-1
oxyR,yjjZ,1
oxyR,zinT,1
oxyR,znuA,1
oxyR,znuB,1
oxyR,znuC,1
oxyS,fhlA,-1
oxyS,flhC,-1
oxyS,flhD,-1
oxyS,nusG,-1
oxyS,rpoS,-1
paaX,paaA,-1
paaX,paaB,-1
paaX,paaC,-1
paaX,paaD,-1
paaX,paaE,-1
paaX,paaF,-1
paaX,paaG,-1
paaX,paaH,-1
paaX,paaI,-1
paaX,paaJ,-1
paaX,paaK,-1
paaX,paaX,-1
paaX,paaY,-1
paaX,paaZ,-1
pdeL,fliF,-1
pdeL,fliG,-1
pdeL,fliH,-1
pdeL,fliI,-1
pdeL,fliJ,-1
pdeL,fliK,-1
pdeL,pdeL,1
pdeL,rfe,-1
pdeL,yghJ,1
pdhR,aceE,-1
pdhR,aceF,-1
pdhR,acpP,1
pdhR,cyoA,-1
pdhR,cyoB,-1
pdhR,cyoC,-1
pdhR,cyoD,-1
pdhR,cyoE,-1
pdhR,ddlB,-1
pdhR,fadE,1
pdhR,fadH,1
pdhR,fadL,1
pdhR,fadM,1
pdhR,fecA,1
pdhR,fecB,1
pdhR,fecC,1
pdhR,fecD,1
pdhR,fecE,1
pdhR,ftsA,-1
pdhR,ftsI,-1
pdhR,ftsL,-1
pdhR,ftsQ,-1
pdhR,ftsW,-1
pdhR,ftsZ,-1
pdhR,fumD,1
pdhR,glcA,-1
pdhR,glcB,-1
pdhR,glcD,-1
pdhR,glcE,-1
pdhR,glcF,-1
pdhR,glcG,-1
pdhR,gmhA,1
pdhR,grcA,-1
pdhR,hemL,-1
pdhR,hha,-1
pdhR,lldP,-1
pdhR,lpd,-1
pdhR,lpxC,-1
pdhR,mraY,-1
pdhR,mraZ,-1
pdhR,murC,-1
pdhR,murD,-1
pdhR,murE,-1
pdhR,murF,-1
pdhR,murG,-1
pdhR,ndh,-1
pdhR,pdhR,-1
pdhR,ppsA,1
pdhR,ppsR,1
pdhR,rsmH,-1
pdhR,tomB,-1
pdhR,ybcV,1
pdhR,ybcW,1
pepA,carA,-1
pepA,carB,-1
pepA,pepA,-1
pgrR,mpaA,-1
pgrR,mppA,-1
pgrR,tyrR,-1
pgrR,ycjF,-1
pgrR,ycjG,-1
pgrR,ycjX,-1
pgrR,ycjY,-1
pgrR,ymjC,-1
pgrR,ymjD,-1
phoB,adiC,1
phoB,amn,1
phoB,argP,1
phoB,asr,1
phoB,cra,-1
phoB,cusA,1
phoB,cusB,1
phoB,cusC,1
phoB,cusF,1
phoB,cusR,1
phoB,cusS,1
phoB,eda,-1
phoB,feaR,-1
phoB,gadW,1
phoB,gadX,1
phoB,hiuH,1
phoB,mipA,1
phoB,msrP,1
phoB,msrQ,1
phoB,ompF,1
phoB,phnC,1
phoB,phnD,1
phoB,phnF,1
phoB,phnG,1
phoB,phnH,1
phoB,phnI,1
phoB,phnJ,1
phoB,phnK,1
phoB,phnL,1
phoB,phnM,1
phoB,phnN,1
phoB,phnO,1
phoB,phnP,1
phoB,phoA,1
phoB,phoB,1
phoB,phoE,1
phoB,phoH,1
phoB,phoQ,1
phoB,phoR,1
phoB,phoU,1
phoB,pitB,-1
phoB,prpR,-1
phoB,psiE,1
phoB,psiF,1
phoB,pstA,1
phoB,pstB,1
phoB,pstC,1
phoB,pstS,1
phoB,rcdB,1
phoB,rspR,1
phoB,sbcC,-1
phoB,sbcD,-1
phoB,tktB,1
phoB,ugpA,5
phoB,ugpB,5
phoB,ugpC,5
phoB,ugpE,5
phoB,ugpQ,5
phoB,waaH,1
phoB,yegH,1
phoB,ytfK,1
phoP,acrA,-1
phoP,acrB,-1
phoP,argD,-1
phoP,borD,1
phoP,clpS,-1
phoP,cysB,1
phoP,dcuD,-1
phoP,fadL,1
phoP,gadE,1
phoP,gadF,1
phoP,gadW,1
phoP,glgA,1
phoP,glgB,1
phoP,glgC,1
phoP,glgP,1
phoP,glgX,1
phoP,hdeA,1
phoP,hdeB,1
phoP,hdeD,1
phoP,hemL,1
phoP,iraM,1
phoP,malS,1
phoP,metB,1
phoP,metL,1
phoP,mgrB,1
phoP,mgrR,1
phoP,mgtA,1
phoP,mgtL,1
phoP,mgtS,1
phoP,nagA,1
phoP,ompT,1
phoP,pagP,1
phoP,phoP,5
phoP,phoQ,5
phoP,purD,1
phoP,purH,1
phoP,queE,1
phoP,rstA,1
phoP,rstB,1
phoP,rutA,1
phoP,rutB,1
phoP,rutC,1
phoP,rutD,1
phoP,rutE,1
phoP,rutF,1
phoP,rutG,1
phoP,ryjB,1
phoP,safA,-1
phoP,slyB,5
phoP,tolC,1
phoP,treR,-1
phoP,ybjG,1
phoP,ydeO,-1
phoP,ydeP,-1
phoP,ygiB,1
phoP,ygiC,1
phoP,yhiD,1
phoP,yrbL,1
plaR,eda,-1
plaR,glpA,-1
plaR,glpT,-1
plaR,lyxK,-1
plaR,plaR,-1
plaR,sgbE,-1
plaR,sgbH,-1
plaR,sgbU,-1
plaR,ygjV,-1
plaR,yiaK,-1
plaR,yiaL,-1
plaR,yiaM,-1
plaR,yiaN,-1
plaR,yiaO,-1
pnp,pnp,-1
prpR,prpB,1
prpR,prpC,1
prpR,prpD,1
prpR,prpE,1
prpR,prpR,-1
pspF,pspA,1
pspF,pspB,1
pspF,pspC,1
pspF,pspD,1
pspF,pspE,1
pspF,pspF,-1
pspF,pspG,1
pspF,pspH,1
ptrR,sad,-1
punR,punC,1
purR,carA,-1
purR,carB,-1
purR,codA,-1
purR,codB,-1
purR,cvpA,-1
purR,gcvH,-1
purR,gcvP,-1
purR,gcvT,-1
purR,glnB,-1
purR,glyA,-1
purR,guaA,-1
purR,guaB,-1
purR,hflD,-1
purR,prs,-1
purR,purA,-1
purR,purB,-1
purR,purC,-1
purR,purD,-1
purR,purE,-1
purR,purF,-1
purR,purH,-1
purR,purK,-1
purR,purL,-1
purR,purM,-1
purR,purN,-1
purR,purR,-1
purR,purT,-1
purR,pyrC,-1
purR,pyrD,-1
purR,speA,-1
purR,speB,-1
purR,ubiX,-1
putA,putA,-1
putA,putP,-1
puuR,puuA,-1
puuR,puuB,-1
puuR,puuC,-1
puuR,puuD,-1
puuR,puuE,-1
puuR,puuP,-1
puuR,puuR,-1
puuR,ymjE,-1
pyrR,yhjX,1
qseB,dnaA,-1
qseB,feaR,5
qseB,fimA,1
qseB,fimC,1
qseB,fimD,1
qseB,fimF,1
qseB,fimG,1
qseB,fimH,1
qseB,fimI,1
qseB,flhC,1
qseB,flhD,1
qseB,qseB,1
qseB,qseC,1
racR,ydaS,-1
racR,ydaT,-1
racR,ydaU,-1
racR,ydaV,-1
racR,ydaW,-1
ralA,ralR,-1
rbsR,add,1
rbsR,dcd,1
rbsR,purD,-1
rbsR,purH,-1
rbsR,rbsA,-1
rbsR,rbsB,-1
rbsR,rbsC,-1
rbsR,rbsD,-1
rbsR,rbsK,-1
rbsR,rbsR,-1
rbsR,udk,1
rcdA,asr,1
rcdA,bluF,1
rcdA,csgD,1
rcdA,csgE,1
rcdA,csgF,1
rcdA,csgG,1
rcdA,rcdA,1
rcdA,rmf,1
rcdA,rsd,1
rcdA,sulA,-1
rcdA,yagK,-1
rcdA,ybjI,-1
rcdA,ybjJ,-1
rcdA,ydeI,1
rclR,rclA,1
rclR,rclB,1
rclR,rclC,1
rcnR,rcnA,-1
rcnR,rcnB,-1
rcnR,rcnR,-1
rcsA,csgD,-1
rcsA,csgE,-1
rcsA,csgF,-1
rcsA,csgG,-1
rcsA,flhC,-1
rcsA,flhD,-1
rcsA,rcsA,1
rcsA,wcaA,1
rcsA,wcaB,1
rcsA,wza,1
rcsA,wzb,1
rcsA,wzc,1
rcsA,yjbE,1
rcsA,yjbF,1
rcsA,yjbG,1
rcsA,yjbH,1
rcsB,adiC,1
rcsB,aslB,1
rcsB,bdm,1
rcsB,bglB,1
rcsB,bglF,1
rcsB,bglG,1
rcsB,cadA,1
rcsB,cadB,1
rcsB,csgD,-1
rcsB,csgE,-1
rcsB,csgF,-1
rcsB,csgG,-1
rcsB,dctR,1
rcsB,flhC,-1
rcsB,flhD,-1
rcsB,ftsA,1
rcsB,ftsZ,1
rcsB,gadA,5
rcsB,gadB,1
rcsB,gadC,1
rcsB,gadX,5
rcsB,gadY,1
rcsB,hdeA,1
rcsB,hdeB,1
rcsB,hdeD,1
rcsB,leuO,1
rcsB,lolA,1
rcsB,osmB,1
rcsB,osmC,1
rcsB,rarA,1
rcsB,rcsA,1
rcsB,rpoE,1
rcsB,rprA,1
rcsB,rseA,1
rcsB,rseB,1
rcsB,rseC,1
rcsB,rseD,1
rcsB,safA,1
rcsB,sfsB,1
rcsB,slp,1
rcsB,sra,1
rcsB,wcaA,1
rcsB,wcaB,1
rcsB,wza,1
rcsB,wzb,1
rcsB,wzc,1
rcsB,ydeO,1
rcsB,ydeP,1
rcsB,yecT,1
rcsB,yehF,1
rcsB,ygiZ,1
rcsB,yhiD,1
rcsB,yhiM,1
rcsB,yidL,1
rcsB,yjbE,1
rcsB,yjbF,1
rcsB,yjbG,1
rcsB,yjbH,1
rcsB,ynbA,1
rcsB,ynbB,1
rcsB,ynbC,1
rcsB,ynbD,1
rcsB,ynjI,1
rcsB,yqhG,1
relB,hokD,-1
relB,relB,-1
relB,relE,-1
relE,hokD,-1
relE,relB,-1
relE,relE,-1
rhaR,rhaR,1
rhaR,rhaS,1
rhaS,rhaA,1
rhaS,rhaB,1
rhaS,rhaD,1
rhaS,rhaR,5
rhaS,rhaR,5
rhaS,rhaS,5
rhaS,rhaS,5
rhaS,rhaT,5
rhaS,rhaT,5
rho,rho,-1
rne,rne,-1
rob,acnA,1
rob,acrA,1
rob,acrB,1
rob,acrZ,1
rob,acs,-1
rob,actP,-1
rob,aldA,1
rob,aslB,1
rob,astC,-1
rob,chaC,1
rob,dapD,1
rob,elaB,-1
rob,fadA,-1
rob,fadB,-1
rob,fadD,-1
rob,fadL,-1
rob,fumC,1
rob,glgS,1
rob,glnD,1
rob,inaA,1
rob,ldtB,1
rob,map,1
rob,marA,1
rob,marB,1
rob,marR,1
rob,mdaB,1
rob,mdtD,1
rob,micF,1
rob,mltF,1
rob,narG,1
rob,nfo,1
rob,nfsA,1
rob,nfsB,1
rob,rimK,1
rob,rob,-1
rob,sodA,1
rob,tolC,1
rob,yacH,1
rob,ybiT,1
rob,ybjC,1
rob,ybjN,1
rob,ydcL,1
rob,ygiB,1
rob,ygiC,1
rob,yhbO,-1
rob,yhbW,1
rob,yiaG,-1
rob,yjcH,-1
rob,zwf,1
rplA,rplA,-1
rplA,rplJ,-1
rplA,rplK,-1
rplA,rplL,-1
rplA,rpoB,-1
rplA,rpoC,-1
rplD,rplB,-1
rplD,rplC,-1
rplD,rplD,-1
rplD,rplP,-1
rplD,rplV,-1
rplD,rplW,-1
rplD,rpmC,-1
rplD,rpsC,-1
rplD,rpsJ,-1
rplD,rpsQ,-1
rplD,rpsS,-1
rplD,tnaA,-1
rplM,rplM,-1
rplM,rpsI,-1
rplT,rplT,-1
rplT,rpmI,-1
rplY,rplY,-1
rpmE,rpmE,-1
rpoD,3'ETS<i>leuZ</i>,1
rpoD,accA,1
rpoD,accB,1
rpoD,accC,1
rpoD,accD,1
rpoD,aceA,1
rpoD,aceB,1
rpoD,aceE,1
rpoD,aceF,1
rpoD,aceK,1
rpoD,acnA,1
rpoD,acnB,1
rpoD,acpP,1
rpoD,acpS,1
rpoD,acrA,1
rpoD,acrB,1
rpoD,acrD,1
rpoD,acrE,1
rpoD,acrF,1
rpoD,acrR,1
rpoD,acrZ,1
rpoD,acs,1
rpoD,actP,1
rpoD,ada,1
rpoD,add,1
rpoD,adeD,1
rpoD,adhE,1
rpoD,adiA,1
rpoD,agaB,1
rpoD,agaC,1
rpoD,agaD,1
rpoD,agaI,1
rpoD,agaR,1
rpoD,agaS,1
rpoD,agaV,1
rpoD,agaW,1
rpoD,ahpC,1
rpoD,ahpF,1
rpoD,aidB,1
rpoD,alaC,1
rpoD,alaE,1
rpoD,alaT,1
rpoD,alaU,1
rpoD,alaV,1
rpoD,alaW,1
rpoD,alaX,1
rpoD,aldA,1
rpoD,alkA,1
rpoD,alkB,1
rpoD,allB,1
rpoD,allC,1
rpoD,allD,1
rpoD,allE,1
rpoD,alsA,1
rpoD,alsB,1
rpoD,alsC,1
rpoD,alsE,1
rpoD,alsR,1
rpoD,amiA,1
rpoD,amiB,1
rpoD,ampC,1
rpoD,ampG,1
rpoD,amyA,1
rpoD,ansB,1
rpoD,appA,1
rpoD,appB,1
rpoD,appC,1
rpoD,appX,1
rpoD,appY,1
rpoD,apt,1
rpoD,araA,1
rpoD,araB,1
rpoD,araC,1
rpoD,araD,1
rpoD,araE,1
rpoD,araF,1
rpoD,araG,1
rpoD,araH,1
rpoD,araJ,1
rpoD,arcA,1
rpoD,arfA,1
rpoD,argA,1
rpoD,argB,1
rpoD,argC,1
rpoD,argD,1
rpoD,argE,1
rpoD,argF,1
rpoD,argG,1
rpoD,argH,1
rpoD,argI,1
rpoD,argO,1
rpoD,argQ,1
rpoD,argR,1
rpoD,argS,1
rpoD,argU,1
rpoD,argV,1
rpoD,argW,1
rpoD,argX,1
rpoD,argY,1
rpoD,argZ,1
rpoD,ariR,1
rpoD,aroA,1
rpoD,aroB,1
rpoD,aroD,1
rpoD,aroF,1
rpoD,aroG,1
rpoD,aroH,1
rpoD,aroK,1
rpoD,aroL,1
rpoD,aroM,1
rpoD,aroP,1
rpoD,arrS,1
rpoD,arsB,1
rpoD,arsC,1
rpoD,arsR,1
rpoD,artI,1
rpoD,artJ,1
rpoD,artM,1
rpoD,artP,1
rpoD,artQ,1
rpoD,ascB,1
rpoD,ascF,1
rpoD,asnA,1
rpoD,asnC,1
rpoD,asnT,1
rpoD,asnU,1
rpoD,asnV,1
rpoD,aspA,1
rpoD,aspV,1
rpoD,asr,1
rpoD,astA,1
rpoD,astB,1
rpoD,astC,1
rpoD,astD,1
rpoD,astE,1
rpoD,atpA,1
rpoD,atpB,1
rpoD,atpC,1
rpoD,atpD,1
rpoD,atpE,1
rpoD,atpF,1
rpoD,atpG,1
rpoD,atpH,1
rpoD,atpI,1
rpoD,azoR,1
rpoD,azuC,1
rpoD,azuR,1
rpoD,bamC,1
rpoD,bcp,1
rpoD,bcsB,1
rpoD,bcsE,1
rpoD,bcsF,1
rpoD,bcsG,1
rpoD,bcsZ,1
rpoD,bdcA,1
rpoD,betA,1
rpoD,betB,1
rpoD,betI,1
rpoD,betT,1
rpoD,bglJ,1
rpoD,bglX,1
rpoD,bhsA,1
rpoD,bidA,1
rpoD,bioA,1
rpoD,bioB,1
rpoD,bioC,1
rpoD,bioD,1
rpoD,bioF,1
rpoD,bluF,1
rpoD,bluR,1
rpoD,bolA,1
rpoD,bssS,1
rpoD,btuB,1
rpoD,btuD,1
rpoD,btuE,1
rpoD,btuF,1
rpoD,cadA,1
rpoD,cadB,1
rpoD,cadC,1
rpoD,caiA,1
rpoD,caiB,1
rpoD,caiC,1
rpoD,caiD,1
rpoD,caiE,1
rpoD,caiF,1
rpoD,caiT,1
rpoD,can,1
rpoD,carA,1
rpoD,carB,1
rpoD,cas1,1
rpoD,cas2,1
rpoD,cas3,1
rpoD,casA,1
rpoD,casB,1
rpoD,casC,1
rpoD,casD,1
rpoD,casE,1
rpoD,cbl,1
rpoD,cbpA,1
rpoD,cbpM,1
rpoD,ccmA,1
rpoD,ccmB,1
rpoD,ccmC,1
rpoD,ccmD,1
rpoD,ccmE,1
rpoD,ccmF,1
rpoD,ccmG,1
rpoD,ccmH,1
rpoD,ccp,1
rpoD,cdd,1
rpoD,cecR,1
rpoD,cedA,1
rpoD,cfa,1
rpoD,chiA,1
rpoD,chiX,1
rpoD,cho,1
rpoD,chpB,1
rpoD,chpS,1
rpoD,cirA,1
rpoD,clpA,1
rpoD,clpB,1
rpoD,clpP,1
rpoD,clpX,1
rpoD,cmk,1
rpoD,cmoM,1
rpoD,coaD,1
rpoD,cobS,1
rpoD,cobT,1
rpoD,cobU,1
rpoD,codA,1
rpoD,codB,1
rpoD,copA,1
rpoD,corA,1
rpoD,cpdB,1
rpoD,cpxA,1
rpoD,cpxP,1
rpoD,cpxQ,1
rpoD,cpxR,1
rpoD,creA,1
rpoD,creB,1
rpoD,creC,1
rpoD,creD,1
rpoD,crp,1
rpoD,crr,1
rpoD,csgA,1
rpoD,csgB,1
